run_dir,scope,model_dir,branch,generation,stage_name,status
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_policy_tuning_20260427_212735,context,qwen2.5_0.5b,soft_pvf_silent_only,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,anchor_20_append,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pure_recycling,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_shakedown_20260427_201349,context,qwen2.5_0.5b,soft_pvf_medium,2.0,anchoring,completed
